run_accession	study_accession	sample_accession	experiment_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_layout	library_strategy	library_source	read_count	base_count	center_name	experiment_title	fastq_bytes	fastq_md5	fastq_ftp	sample_alias
SRR5935789	PRJNA398089	SAMN07509796	SRX3095836	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	1513694	270732465	SUB2954905	Illumina HiSeq 2000 sequencing: PSM6XBT9 stool WGS	70698241;69613149	b5867c80c3c221a1d96fa579315a1be3;b7d8c000d983ae5900bbf739af523e1a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/009/SRR5935789/SRR5935789_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/009/SRR5935789/SRR5935789_2.fastq.gz	P6013C5
SRR5946816	PRJNA398089	SAMN07521854	SRX3105360	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	1936711	349099066	SUB2966903	Illumina HiSeq 2000 sequencing: MSM79H6H stool WGS	95653495;94858614	2dae1da903ac58497ce38a65b05b7c5c;c30956cbcbec3fc6ae59a4ff2dc14276	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5946816/SRR5946816_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5946816/SRR5946816_2.fastq.gz	H4015C17
SRR5935790	PRJNA398089	SAMN07509627	SRX3095839	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	9202475	1711991411	SUB2954905	Illumina HiSeq 2000 sequencing: MSM6J2IM stool WGS	436655075;443294444	e4f3066b596d6de08075680ff38b94a8;eb1f3ff4910c5d41ed78f0a2d8e42e77	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/000/SRR5935790/SRR5935790_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/000/SRR5935790/SRR5935790_2.fastq.gz	M2028C12
SRR5946821	PRJNA398089	SAMN07521858	SRX3105356	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	7161596	1265374651	SUB2966903	Illumina HiSeq 2000 sequencing: HSM7CYY3 stool WGS	337032840;338806504	64691c185b64d353bc554d2ad16d30ac;ac5727bd1350d116420754202bb6c5a8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5946821/SRR5946821_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5946821/SRR5946821_2.fastq.gz	M2034C20
SRR6180596	PRJNA398089	SAMN07793840	SRX3291232	1070528	viral metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	925409	146214622		Illumina HiSeq 2000 sequencing: Stool sample C3030C3 MVX	54998644;52286327	fa42c543875eb8e9f78f78f9a5954380;d9f1299c922b51e59a3867ede26e88a5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/006/SRR6180596/SRR6180596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/006/SRR6180596/SRR6180596_2.fastq.gz	C3030C3_MVX
SRR5946822	PRJNA398089	SAMN07521859	SRX3105355	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	9592376	1752141929	SUB2966903	Illumina HiSeq 2000 sequencing: CSM79HNU stool WGS	482855443;475707517	31ed3acd597d7f3a3bf3d4aa61af447a;e50fea2c61c6741c19560f88a5d1d900	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5946822/SRR5946822_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5946822/SRR5946822_2.fastq.gz	H4017C14
SRR5935792	PRJNA398089	SAMN07509798	SRX3095834	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	11437813	2096182336	SUB2954905	Illumina HiSeq 2000 sequencing: CSM79HIN stool WGS	534381568;531983625	0a98894c3f5814093cb1d51df5ce51cf;721c81612e07ae4195f141fb4757ce45	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/002/SRR5935792/SRR5935792_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/002/SRR5935792/SRR5935792_2.fastq.gz	C3015C12
SRR5946824	PRJNA398089	SAMN07521761	SRX3105352	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	3561083	647255064	SUB2966903	Illumina HiSeq 2000 sequencing: CSM67UG8 stool WGS	177970753;174976745	a7c99856eee3760024ee8f2867b623e5;2410dc565c05d9ebccc2ba10c2d6c05e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5946824/SRR5946824_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5946824/SRR5946824_2.fastq.gz	H4019C9
SRR5935795	PRJNA398089	SAMN07509877	SRX3095830	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	11924297	2214843465	SUB2954905	Illumina HiSeq 2000 sequencing: MSM79HEY stool WGS	561032492;567430848	d002d12d3b2ff1c54ae514ec4f98753f;cc5764539038155381e07d56ef0ce4fb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/005/SRR5935795/SRR5935795_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/005/SRR5935795/SRR5935795_2.fastq.gz	M2041C19
SRR6180603	PRJNA398089	SAMN07793597	SRX3291221	1070528	viral metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	112677	17802966		Illumina HiSeq 2000 sequencing: Stool sample M2008C6 MVX	7660771;7496122	0ab487e08534b67521e7f46bf5519fbb;347f41975e028fd7be74a1cd6a16016a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/003/SRR6180603/SRR6180603_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/003/SRR6180603/SRR6180603_2.fastq.gz	M2008C6_MVX
SRR5935796	PRJNA398089	SAMN07509876	SRX3095829	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	14959235	2745665723	SUB2954905	Illumina HiSeq 2000 sequencing: CSM7KOMP stool WGS	706056887;705714700	9b732595f41f659b7110e861799b5c7b;f4ef07a177bdb24c082f6eeaba9d96c7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/006/SRR5935796/SRR5935796_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/006/SRR5935796/SRR5935796_2.fastq.gz	C3011C21
SRR5935797	PRJNA398089	SAMN07509875	SRX3095828	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	8439357	1550811438	SUB2954905	Illumina HiSeq 2000 sequencing: HSM7J4G1 stool WGS	424246782;405638329	aac5553e92c6cfeb41e080d77ed417d9;cf0cdfcb0fab59fdb608f7290790bef6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/007/SRR5935797/SRR5935797_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/007/SRR5935797/SRR5935797_2.fastq.gz	H4022C15
SRR6180609	PRJNA398089	SAMN07793622	SRX3291215	1070528	viral metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	20721	3273918		Illumina HiSeq 2000 sequencing: Stool sample M2027C8 MVX	1227083;1168321	fbae3bdb7221be713b93f50c3f0cc0ef;7c5de3fc4538bb7cc13eb1d754946050	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/009/SRR6180609/SRR6180609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/009/SRR6180609/SRR6180609_2.fastq.gz	M2027C8_MVX
SRR5935798	PRJNA398089	SAMN07509801	SRX3095831	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	20086542	3689648337	SUB2954905	Illumina HiSeq 2000 sequencing: HSM7CZ1A stool WGS	968049945;963719235	1fea414ac92503e9b8d76f8de9225b6b;894c2de8a233007800cb1a770397bf1a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/008/SRR5935798/SRR5935798_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/008/SRR5935798/SRR5935798_2.fastq.gz	H4023C9
SRR6180612	PRJNA398089	SAMN07793621	SRX3291216	1070528	viral metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	1239415	195827570		Illumina HiSeq 2000 sequencing: Stool sample H4010C4 MVX	86854259;86045084	5053851e4fac903e31a85aa2235dbb4a;c4882a33fd7c956d723dcb9cd8d06824	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/002/SRR6180612/SRR6180612_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/002/SRR6180612/SRR6180612_2.fastq.gz	H4010C4_MVX
SRR5935799	PRJNA398089	SAMN07509874	SRX3095827	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	9090205	1661371324	SUB2954905	Illumina HiSeq 2000 sequencing: MSM79HAJ stool WGS	425608974;427991562	5107ce6b50c7542537e7254169531dca;86962405cefc9c3ffd86b2acfe51b579	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/009/SRR5935799/SRR5935799_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/009/SRR5935799/SRR5935799_2.fastq.gz	M2064C7
SRR5935801	PRJNA398089	SAMN07509880	SRX3095825	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	13162386	2465096767	SUB2954905	Illumina HiSeq 2000 sequencing: PSM7J1A8 stool WGS	626604569;635725992	83dd527fb465ba2ac90d6611095b3e05;9deabea2772703319c0fe4ec48f42724	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/001/SRR5935801/SRR5935801_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/001/SRR5935801/SRR5935801_2.fastq.gz	P6018C7
SRR6180613	PRJNA398089	SAMN07793617	SRX3291212	1070528	viral metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	506888	80088304		Illumina HiSeq 2000 sequencing: Stool sample C3002C9 MVX	36129899;35733093	82dd5ad94cf67022a0ebc4eba61ab928;03b421c37acf05011ff5c3f347584ddb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/003/SRR6180613/SRR6180613_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/003/SRR6180613/SRR6180613_2.fastq.gz	C3002C9_MVX
SRR5935806	PRJNA398089	SAMN07509878	SRX3095823	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	14472574	2738529910	SUB2954905	Illumina HiSeq 2000 sequencing: PSM7J19J stool WGS	698674263;711948714	d50d1447b99c0f9113d330dadc1c18ee;e087f15428a7a5e41120056dc9f3b5eb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/006/SRR5935806/SRR5935806_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/006/SRR5935806/SRR5935806_2.fastq.gz	P6016C7
SRR6180615	PRJNA398089	SAMN07793625	SRX3291210	1070528	viral metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	650158	102724964		Illumina HiSeq 2000 sequencing: Stool sample H4014C3 MVX	46455092;45635744	4da5ebdcd15c8215979d06c7a40383c7;ab1ef9dea083c56ddb80eda274351a3a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/005/SRR6180615/SRR6180615_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/005/SRR6180615/SRR6180615_2.fastq.gz	H4014C3_MVX
SRR5946826	PRJNA398089	SAMN07521860	SRX3105354	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	8416476	1616084598	SUB2966903	Illumina HiSeq 2000 sequencing: CSM79HOH stool WGS	525834526;550809445	d834eeb1659ac192c9731611dd8d3740;2a250c23ea74a38bf085bf7c397ec4e2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5946826/SRR5946826_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5946826/SRR5946826_2.fastq.gz	C3030C5
SRR5935812	PRJNA398089	SAMN07509698	SRX3095813	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	9108174	1698332428	SUB2954905	Illumina HiSeq 2000 sequencing: MSM6J2LV stool WGS	433828116;436352991	151a04d57a3af615be1ca8c5559ecf07;5aa539cd7129078c9738e73a4db87d67	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/002/SRR5935812/SRR5935812_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/002/SRR5935812/SRR5935812_2.fastq.gz	M2041C8
SRR5946828	PRJNA398089	SAMN07521580	SRX3105349	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	15278644	2815266305	SUB2966903	Illumina HiSeq 2000 sequencing: HSMA33R5 stool WGS	723483649;713719206	e1d3ce24695c0a4496866190f697cff9;743852eb6bc8d33ccadba9f20496ef1b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5946828/SRR5946828_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5946828/SRR5946828_2.fastq.gz	H4045C14
SRR5935818	PRJNA398089	SAMN07509903	SRX3095808	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	8877621	1663945574	SUB2954905	Illumina HiSeq 2000 sequencing: PSM7J17V stool WGS	423828734;429412888	ce65f913dd314bdf98b31830412347e7;882b341c5a16112005b50bc628f5d953	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/008/SRR5935818/SRR5935818_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/008/SRR5935818/SRR5935818_2.fastq.gz	P6018C8
SRR5935824	PRJNA398089	SAMN07510030	SRX3095802	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	8745078	1626833325	SUB2954905	Illumina HiSeq 2000 sequencing: PSM7J13E stool WGS	427123884;419731631	4f5d27f458d41c621a292a65500d4fab;04944127b4a57be9958e7b5eea909311	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/004/SRR5935824/SRR5935824_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/004/SRR5935824/SRR5935824_2.fastq.gz	P6005C24
SRR5946843	PRJNA398089	SAMN07521658	SRX3105334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	17021353	3204271591	SUB2966903	Illumina HiSeq 2000 sequencing: HSMA33R1 stool WGS	849334647;838267178	0ae41da7bccd8ddfbc1271c80ff75605;b282a2805a837d14bf5b114afd454de9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5946843/SRR5946843_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5946843/SRR5946843_2.fastq.gz	C3032C19
SRR6180618	PRJNA398089	SAMN07793932	SRX3291206	1070528	viral metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	625440	98819520		Illumina HiSeq 2000 sequencing: Stool sample M2041C19 MVX	37554021;37615904	8a081c77c7fe50aa2314c61a5a02823b;f23afe948190f7ffbd0bb80fd3640816	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/008/SRR6180618/SRR6180618_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/008/SRR6180618/SRR6180618_2.fastq.gz	M2041C19_MVX
SRR5935825	PRJNA398089	SAMN07509981	SRX3095801	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	11458367	2115935464	SUB2954905	Illumina HiSeq 2000 sequencing: MSM79HBB stool WGS	548823805;541777765	cd633ca5d5ec3ae634429e2bb001cd1d;c4bd17b6f5a245f4ad9904a42c33d00f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/005/SRR5935825/SRR5935825_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/005/SRR5935825/SRR5935825_2.fastq.gz	M2048C18
SRR5946846	PRJNA398089	SAMN07521886	SRX3105331	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	12954666	2438037450	SUB2966903	Illumina HiSeq 2000 sequencing: CSM79HNW stool WGS	660956112;654667305	c78572ee2930679c2fef3f70dd3567a2;ac0de7b31356c181e2763eb65f16b491	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5946846/SRR5946846_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5946846/SRR5946846_2.fastq.gz	M2041C16
SRR5935826	PRJNA398089	SAMN07509782	SRX3095800	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	8766123	1609927653	SUB2954905	Illumina HiSeq 2000 sequencing: CSM79HLE stool WGS	418380834;412525815	f6756502fe42c09722ff1ee207d37ea0;718587bc1e0ce7f824bea9ade7c56403	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/006/SRR5935826/SRR5935826_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/006/SRR5935826/SRR5935826_2.fastq.gz	C3004C21
SRR5946847	PRJNA398089	SAMN07521884	SRX3105329	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	18785776	3475083080	SUB2966903	Illumina HiSeq 2000 sequencing: PSM7J1B7 stool WGS	935765987;935511501	66d92d892001a289e913b31c606fe3a1;e0f4d57d97f8020c1870bc5c9cabea97	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5946847/SRR5946847_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5946847/SRR5946847_2.fastq.gz	M2042C19
SRR6180620	PRJNA398089	SAMN07793936	SRX3291208	1070528	viral metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	945915	149454570		Illumina HiSeq 2000 sequencing: Stool sample M2069C4 MVX	54785583;54503411	5a55ffab04218119ea35e9fee0fb39f6;5bdc0df19a4984454834f03df64ac15d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/000/SRR6180620/SRR6180620_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/000/SRR6180620/SRR6180620_2.fastq.gz	M2069C4_MVX
SRR5935827	PRJNA398089	SAMN07509587	SRX3095799	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	16260968	3012837135	SUB2954905	Illumina HiSeq 2000 sequencing: MSM6J2JN stool WGS	767211750;776655872	7cd9eb50aa1cd9b61726b6cff0843554;3a41707cae4903b5ec566e884a58d38a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/007/SRR5935827/SRR5935827_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/007/SRR5935827/SRR5935827_2.fastq.gz	M2041C2
SRR5935830	PRJNA398089	SAMN07509590	SRX3095796	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	14303962	2635979010	SUB2954905	Illumina HiSeq 2000 sequencing: CSM5MCXL stool WGS	668207748;674568629	7e12b78e08f64d0469dee9e154d06392;c7557511f327895a0eca2c925245b8f9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/000/SRR5935830/SRR5935830_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/000/SRR5935830/SRR5935830_2.fastq.gz	C3004C9
SRR5935831	PRJNA398089	SAMN07509591	SRX3095795	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	12793053	2357685670	SUB2954905	Illumina HiSeq 2000 sequencing: CSM5MCWE stool WGS	598644899;610696656	0d7f8f302531c71a72f0d7af8f2afb26;7f81adc8b0d924683a6d9b775f60deff	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/001/SRR5935831/SRR5935831_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/001/SRR5935831/SRR5935831_2.fastq.gz	C3009C5
SRR6180622	PRJNA398089	SAMN07793933	SRX3291203	1070528	viral metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	10440	1649520		Illumina HiSeq 2000 sequencing: Stool sample P6016C7 MVX	636165;642165	a56f1532c78c8aa1afa4583fc26dc73b;d9d63865cd9d285134f744e1691633bb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/002/SRR6180622/SRR6180622_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/002/SRR6180622/SRR6180622_2.fastq.gz	P6016C7_MVX
SRR5935833	PRJNA398089	SAMN07509589	SRX3095793	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	12711109	2382418955	SUB2954905	Illumina HiSeq 2000 sequencing: MSM6J2JZ stool WGS	616434895;613799259	e9b02756bed3df14f1202255c48b9018;a7721b92cfbc6c6d076fca5a25f1404b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/003/SRR5935833/SRR5935833_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/003/SRR5935833/SRR5935833_2.fastq.gz	M2042C2
SRR5935837	PRJNA398089	SAMN07509956	SRX3095789	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	9337913	1691901005	SUB2954905	Illumina HiSeq 2000 sequencing: CSM7KON8 stool WGS	431419023;438803514	3beca0ad8c834b4e3f3dfa5347f3897b;9b24348db87ee434457675cb0e157814	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/007/SRR5935837/SRR5935837_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/007/SRR5935837/SRR5935837_2.fastq.gz	C3012C24
SRR6180624	PRJNA398089	SAMN07793927	SRX3291201	1070528	viral metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	2421888	382658304		Illumina HiSeq 2000 sequencing: Stool sample H4015C21 MVX	137933971;137496530	d2edac073cecc1bad498e495822e13e8;113cd390a2b44c524bacf036e4be8910	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/004/SRR6180624/SRR6180624_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/004/SRR6180624/SRR6180624_2.fastq.gz	H4015C21_MVX
SRR5946855	PRJNA398089	SAMN07521462	SRX3105321	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	1575344	291238439	SUB2966903	Illumina HiSeq 2000 sequencing: PSM7J15S stool WGS	75921115;76793049	adc0d500ce4dce258024c2ca4a66a6a3;d0bd35b201e53e0fc401b10f394acdd2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5946855/SRR5946855_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5946855/SRR5946855_2.fastq.gz	H4035C14
SRR5935838	PRJNA398089	SAMN07509957	SRX3095788	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	14615323	2691062094	SUB2954905	Illumina HiSeq 2000 sequencing: HSM7J4IC stool WGS	708712420;715176385	ea384e0de5dcdc388040571676d4d749;24635c2758bdbb9f1f2f867e710922e5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/008/SRR5935838/SRR5935838_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/008/SRR5935838/SRR5935838_2.fastq.gz	H4032C10
